,Response_Date,Day,Response_Time,Week,Time_Bucket,Agency_Type,Incident_Type,Problem,Cross_Street_Inter,Latitude,Longitude,Primary Police Dept,Place Name Census,General_Location
1690,2022-09-14,Wednesday,11:23,37,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Farwell Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
1691,2022-09-14,Wednesday,16:42,37,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Lakewood Gardens Ln at Fuller Dr,43.100623,-89.366492,MADT-Madison Town,Maple Bluff,Interior
1692,2022-09-14,Wednesday,19:56,37,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  E Johnson St,43.093294,-89.363614,MADC-Madison City,Madison,Outside
1693,2022-09-14,Wednesday,23:14,37,6,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1694,2022-09-14,Wednesday,23:30,37,6,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
1695,2022-09-15,Thursday,01:08,37,1,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1696,2022-09-15,Thursday,03:00,37,1,Law Enforcement,C-Charlie-Law,Check Property,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
1697,2022-09-15,Thursday,03:20,37,1,Law Enforcement,O-Omega-Law,Information (Law),N Hamilton St at N Webster St,43.077611,-89.384081,MADC-Madison City,Madison,Outside
1698,2022-09-15,Thursday,11:45,37,3,Ems Fire,Fire - Bravo,52B1S-Alarm /Snglresidentsmoke,Oxford Pl at Cambridge Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
1699,2022-09-15,Thursday,11:46,37,3,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Oxford Pl at Cambridge Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
1700,2022-09-15,Thursday,16:28,37,5,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Butternut Rd at Summit Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
1701,2022-09-16,Friday,00:21,37,1,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1702,2022-09-16,Friday,00:57,37,1,Law Enforcement,C-Charlie-Law,Check Property,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
1703,2022-09-16,Friday,01:09,37,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1704,2022-09-16,Friday,01:11,37,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1705,2022-09-16,Friday,02:43,37,1,Law Enforcement,C-Charlie-Law,Check Property,Butternut Rd at Bay Ave,43.118271,-89.378931,MAPV-Maple Bluff Village,Maple Bluff,Interior
1706,2022-09-16,Friday,11:32,37,3,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
1707,2022-09-16,Friday,13:09,37,4,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
1708,2022-09-16,Friday,20:28,37,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
1709,2022-09-16,Friday,20:37,37,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,STH 30 WB N Stoughton Rd Off at Commercial Ave,43.100348,-89.311966,MADC-Madison City,Madison,Outside
1710,2022-09-16,Friday,21:22,37,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Oxford Pl at Roth St,43.109505,-89.363857,MADC-Madison City,Maple Bluff,Interior
1711,2022-09-16,Friday,21:44,37,6,Law Enforcement,O-Omega-Law,Information (Law),Mandrake Rd at Goodland Dr,43.135011,-89.377336,MADC-Madison City,Madison,Outside
1712,2022-09-16,Friday,21:59,37,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
1713,2022-09-16,Friday,22:30,37,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,S Stoughton Rd at S Walbridge Ave,43.098447,-89.313181,BLOT-Blooming Grove Town,Madison,Outside
1714,2022-09-17,Saturday,12:09,37,4,Ems Fire,Ems - Single Unit,12B1-Seizure/Breathnotverified,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
1715,2022-09-17,Saturday,12:11,37,4,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
1716,2022-09-17,Saturday,12:48,37,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Mcguire St,43.097249,-89.363822,MADC-Madison City,Madison,Outside
1717,2022-09-17,Saturday,16:10,37,5,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St at Sherman Ave,43.092175,-89.365239,MADC-Madison City,Madison,Outside
1718,2022-09-17,Saturday,16:15,37,5,Law Enforcement,D-Delta-Law,Disturbance,Cambridge Rd at Kensington Dr,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1719,2022-09-17,Saturday,17:51,37,5,Law Enforcement,A-Alpha-Law,Check Area/Foot Patrol,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
1720,2022-09-17,Saturday,18:34,37,5,Law Enforcement,O-Omega-Law,Information (Law),Northport Dr  at  Packers Ave,43.128951,-89.355249,MADC-Madison City,Madison,Outside
1721,2022-09-17,Saturday,23:33,37,6,Law Enforcement,C-Charlie-Law,Suspicious Vehicle,Summit Rd  at  Farwell Dr,43.115671,-89.380808,MAPV-Maple Bluff Village,Maple Bluff,Interior
1722,2022-09-18,Sunday,01:27,37,1,Law Enforcement,A-Alpha-Law,Follow Up,N Fourth St at N Fifth St,43.103797,-89.342531,MADC-Madison City,Madison,Outside
1723,2022-09-18,Sunday,02:24,37,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1724,2022-09-18,Sunday,11:33,37,3,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Harper Rd at Lerdahl Rd,43.129286,-89.393161,MADC-Madison City,Madison,Outside
1725,2022-09-18,Sunday,14:23,37,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Sherman Ave,43.102557,-89.36401,MADC-Madison City,Madison,Outside
1726,2022-09-18,Sunday,14:36,37,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Marston Ave,43.090012,-89.368416,MADC-Madison City,Madison,Outside
1727,2022-09-18,Sunday,14:57,37,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Sherman Ave,43.102557,-89.36401,MADC-Madison City,Madison,Outside
1728,2022-09-18,Sunday,16:54,37,5,Law Enforcement,B-Bravo-Law,Animal-Barking,Bayside Dr at Roxbury Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
1729,2022-09-18,Sunday,17:57,37,5,Law Enforcement,O-Omega-Law,Information (Law),Wyldewood Dr at Wyldewood Cir,43.122696,-89.369717,MADC-Madison City,Madison,Outside
1730,2022-09-18,Sunday,18:04,37,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Carioca Ln at Trailsway,43.122707,-89.36616,MADC-Madison City,Madison,Outside
1731,2022-09-19,Monday,00:27,38,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1732,2022-09-19,Monday,01:24,38,1,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1733,2022-09-19,Monday,09:22,38,3,Ems Fire,Fire - Alpha/Omega,53A1-Citasst/Lockinoutbldg,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
1734,2022-09-19,Monday,09:22,38,3,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
1735,2022-09-19,Monday,11:36,38,3,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,E Washington Ave  at  Continental Ln,43.126491,-89.31043,MADC-Madison City,Madison,Outside
1736,2022-09-19,Monday,17:40,38,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Wilder Dr at Butternut Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
1737,2022-09-19,Monday,19:49,38,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Erie Ct at Lakewood Blvd,43.103358,-89.363992,MADC-Madison City,Maple Bluff,Interior
1738,2022-09-20,Tuesday,00:58,38,1,Law Enforcement,C-Charlie-Law,Check Property,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
1739,2022-09-20,Tuesday,01:23,38,1,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1740,2022-09-20,Tuesday,01:40,38,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1741,2022-09-20,Tuesday,13:09,38,4,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Marquette St  at  Sachs St,43.102989,-89.341453,MADC-Madison City,Madison,Outside
1742,2022-09-20,Tuesday,14:12,38,4,Law Enforcement,C-Charlie-Law,Accident-Hit/Run,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
1743,2022-09-20,Tuesday,15:07,38,4,Law Enforcement,O-Omega-Law,Information (Law),N Ingersoll St at Leitch Ct,43.088563,-89.373601,MADC-Madison City,Madison,Outside
1744,2022-09-20,Tuesday,23:04,38,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roth St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
1745,2022-09-20,Tuesday,23:16,38,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Huxley St at Loftsgordon Ave,43.112869,-89.358882,MADC-Madison City,Madison,Outside
1746,2022-09-21,Wednesday,00:16,38,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Aberg Ave,43.114241,-89.363788,MADC-Madison City,Madison,Outside
1747,2022-09-21,Wednesday,03:33,38,1,Law Enforcement,B-Bravo-Law,Arrested Adult,N Sherman Ave  at  Roth St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
1748,2022-09-21,Wednesday,05:56,38,2,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Bay Vw at S Park St,43.066376,-89.398021,MADC-Madison City,Madison,Outside
1749,2022-09-21,Wednesday,19:38,38,5,Law Enforcement,C-Charlie-Law,Suspicious Vehicle,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1750,2022-09-21,Wednesday,22:49,38,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Michigan Ct,43.105076,-89.363942,MAPV-Maple Bluff Village,Maple Bluff,Edge
1751,2022-09-21,Wednesday,23:05,38,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Kensington Dr at Oxford Pl,43.109527,-89.365518,MAPV-Maple Bluff Village,Maple Bluff,Interior
1752,2022-09-22,Thursday,00:32,38,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
1753,2022-09-22,Thursday,03:52,38,2,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,University Ave at Brody Dr,43.078525,-89.476081,MADC-Madison City,Madison,Outside
1754,2022-09-22,Thursday,09:09,38,3,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Aberg Ave  at  E Washington Ave,43.109114,-89.340817,MADC-Madison City,Madison,Outside
1755,2022-09-22,Thursday,20:15,38,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Roth St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
1756,2022-09-23,Friday,00:14,38,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Lakewood Gardens Ln at Fordem Ave,43.098124,-89.364115,MADT-Madison Town,Madison,Outside
1757,2022-09-23,Friday,02:27,38,1,Law Enforcement,C-Charlie-Law,Intoxicated Driver,N Sherman Ave  at  Aberg Ave,43.114241,-89.363788,MADC-Madison City,Madison,Outside
1758,2022-09-23,Friday,12:49,38,4,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Lakewood Gardens Ln at Fuller Dr,43.100623,-89.366492,MADT-Madison Town,Maple Bluff,Interior
1759,2022-09-23,Friday,18:39,38,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,E Washington Ave  at  Lien Rd,43.129737,-89.305768,MADC-Madison City,Madison,Outside
1760,2022-09-23,Friday,19:10,38,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Packers Ave  at  Aberg Ave,43.113167,-89.354339,MADC-Madison City,Madison,Outside
1761,2022-09-23,Friday,23:58,38,6,Law Enforcement,C-Charlie-Law,Check Property,Fuller Ct at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
1762,2022-09-24,Saturday,06:39,38,2,Ems Fire,Ems - Single Unit,26A3-Sick/Dizziness,Warner Dr at Bayside Dr,43.10383,-89.366478,MAPV-Maple Bluff Village,Maple Bluff,Interior
1763,2022-09-24,Saturday,06:41,38,2,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Warner Dr at Bayside Dr,43.10383,-89.366478,MAPV-Maple Bluff Village,Maple Bluff,Interior
1764,2022-09-24,Saturday,15:22,38,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Leroy Rd  at  Farwell Dr,43.118271,-89.378931,MAPV-Maple Bluff Village,Maple Bluff,Interior
1765,2022-09-24,Saturday,16:15,38,5,Law Enforcement,B-Bravo-Law,Arrested Adult,Fordem Ct at Fordem Ave,43.098124,-89.364115,MADT-Madison Town,Madison,Outside
1766,2022-09-24,Saturday,19:52,38,5,Law Enforcement,A-Alpha-Law,Street Parking,Fuller Ct at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
1767,2022-09-24,Saturday,19:55,38,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
1768,2022-09-24,Saturday,21:53,38,6,Ems Fire,Ems - Delta - Medical,31D2-Uncons/Abnormbreathing,Fuller Dr at McGuire St,43.098678,-89.368643,MAPV-Maple Bluff Village,Maple Bluff,Interior
1769,2022-09-24,Saturday,21:54,38,6,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Fuller Dr at McGuire St,43.098678,-89.368643,MAPV-Maple Bluff Village,Maple Bluff,Interior
1770,2022-09-24,Saturday,22:48,38,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Steensland Dr,43.11511,-89.363777,MADC-Madison City,Madison,Outside
1771,2022-09-25,Sunday,08:03,38,3,Law Enforcement,O-Omega-Law,Phone Message (Law),N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
1772,2022-09-25,Sunday,11:28,38,3,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Barby Ln at Mandrake Rd,43.141042,-89.380489,MADC-Madison City,Madison,Outside
1773,2022-09-25,Sunday,17:28,38,5,Law Enforcement,A-Alpha-Law,Check Area/Foot Patrol,Fuller Dr at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
1774,2022-09-25,Sunday,19:32,38,5,Law Enforcement,A-Alpha-Law,Follow Up,Hammersley Rd at Prairie Rd,43.039125,-89.488502,MADC-Madison City,Madison,Outside
1775,2022-09-25,Sunday,19:58,38,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Rimrock Rd  at  Ush Wb,43.039049,-89.378778,MADT-Madison Town,Fitchburg,Outside
1776,2022-09-25,Sunday,23:01,38,6,Law Enforcement,B-Bravo-Law,Traffic Stop,E Washington Ave  at  N First St,43.092228,-89.359308,MADC-Madison City,Madison,Outside
1777,2022-09-25,Sunday,23:28,38,6,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1778,2022-09-25,Sunday,23:48,38,6,Law Enforcement,C-Charlie-Law,Check Property,Fuller Ct at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
1779,2022-09-25,Sunday,23:54,38,6,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Roxbury Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
1780,2022-09-25,Sunday,23:58,38,6,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Ct at Lakewood Blvd,43.109773,-89.367587,MAPV-Maple Bluff Village,Maple Bluff,Interior
1781,2022-09-26,Monday,00:50,39,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Aberg Ave,43.114241,-89.363788,MADC-Madison City,Madison,Outside
1782,2022-09-26,Monday,02:20,39,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1783,2022-09-26,Monday,02:29,39,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
1784,2022-09-26,Monday,02:40,39,1,Law Enforcement,C-Charlie-Law,Check Property,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
1785,2022-09-26,Monday,08:48,39,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Melrose St  at  N Sherman Ave,43.123176,-89.363638,MADC-Madison City,Madison,Outside
1786,2022-09-26,Monday,15:16,39,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  N Baldwin St,43.090409,-89.370356,MADC-Madison City,Madison,Outside
1787,2022-09-26,Monday,15:36,39,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Burrows Rd,43.10274,-89.364376,MAPV-Maple Bluff Village,Maple Bluff,Edge
1788,2022-09-26,Monday,18:47,39,5,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
1789,2022-09-26,Monday,19:23,39,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
1790,2022-09-26,Monday,19:51,39,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,S Few St at S Baldwin St,43.085251,-89.363514,MADC-Madison City,Madison,Outside
1791,2022-09-27,Tuesday,01:36,39,1,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1792,2022-09-27,Tuesday,07:27,39,2,Law Enforcement,B-Bravo-Law,911 Unintentional/Callercontct,Bayside Dr at Roxbury Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
1793,2022-09-27,Tuesday,08:54,39,3,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Morning Rd at Forest Run Rd,43.135774,-89.302594,MADC-Madison City,Madison,Outside
1794,2022-09-27,Tuesday,14:15,39,4,Law Enforcement,C-Charlie-Law,Suspicious Vehicle,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
1795,2022-09-27,Tuesday,15:58,39,5,Law Enforcement,C-Charlie-Law,Check Person,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1796,2022-09-27,Tuesday,18:38,39,5,Law Enforcement,O-Omega-Law,Information (Law),Troy Dr at W Karstens Dr,43.133609,-89.382412,MADC-Madison City,Madison,Outside
1797,2022-09-27,Tuesday,19:55,39,5,Law Enforcement,C-Charlie-Law,Check Person,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
1798,2022-09-28,Wednesday,00:19,39,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Fordem Ct,43.098124,-89.364115,MADT-Madison Town,Madison,Outside
1799,2022-09-28,Wednesday,00:42,39,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Cambridge Rd at Kensington Dr,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1800,2022-09-28,Wednesday,01:33,39,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave at Logan St,43.116411,-89.364966,MADC-Madison City,Madison,Outside
1801,2022-09-28,Wednesday,02:43,39,1,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
1802,2022-09-28,Wednesday,16:56,39,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  S Lakewood Gardens Ln,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
1803,2022-09-28,Wednesday,17:19,39,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  Mcguire St,43.097249,-89.363822,MADC-Madison City,Madison,Outside
1804,2022-09-28,Wednesday,19:14,39,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Fordem Ave  at  S Lakewood Gardens Ln,43.097273,-89.363988,MADT-Madison Town,Madison,Outside
1805,2022-09-28,Wednesday,19:41,39,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Goodland Dr at Troy Dr,43.133744,-89.377342,MADC-Madison City,Madison,Outside
1806,2022-09-28,Wednesday,23:29,39,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
1807,2022-09-29,Thursday,00:03,39,1,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St  at  Fordem Ave,43.093294,-89.363614,MADC-Madison City,Madison,Outside
1808,2022-09-29,Thursday,00:28,39,1,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
1809,2022-09-29,Thursday,10:31,39,3,Law Enforcement,A-Alpha-Law,Street Parking,Sherman Ave at Warner Dr,43.101388,-89.365291,MAPV-Maple Bluff Village,Maple Bluff,Edge
1810,2022-09-29,Thursday,15:45,39,4,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Sherman Ave  at  Aberg Ave,43.114241,-89.363788,MADC-Madison City,Madison,Outside
1811,2022-09-29,Thursday,19:54,39,5,Ems Fire,Ems - Single Unit,17B4G-Falls/Unknown Status/Grd,Summit Rd at Butternut Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
1812,2022-09-29,Thursday,19:55,39,5,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Summit Rd at Butternut Rd,43.115725,-89.378281,MAPV-Maple Bluff Village,Maple Bluff,Interior
1813,2022-09-30,Friday,00:30,39,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Troy Dr at E Karstens Dr,43.133609,-89.382412,MADC-Madison City,Madison,Outside
1814,2022-09-30,Friday,08:30,39,3,Law Enforcement,D-Delta-Law,Alarm,Warner Dr at Bayside Dr,43.10383,-89.366478,MAPV-Maple Bluff Village,Maple Bluff,Interior
